3.816228e+02,3.509517e+01,9.080580e+00
2.999416e+02,3.789555e+01,1.825191e+01
4.054973e+02,4.038227e+01,3.018662e+01
2.098390e+02,1.365970e+01,3.910626e+01
2.404773e+02,2.641050e+01,3.132153e+01
1.073332e+02,6.934781e+01,6.246157e+01
2.406290e+02,2.008463e+01,5.118473e+01
3.717005e+02,5.859357e+00,6.970645e+01
1.931973e+00,1.059953e+02,1.058917e+02
3.619379e+02,3.233643e+01,6.346199e+00
4.054412e+01,8.751700e+01,8.728922e+01
3.901480e+02,2.932003e+01,3.414657e+01
1.653639e+02,1.601825e+01,1.258365e+02
3.811790e+02,2.473927e+01,1.456235e+01
2.333371e+02,1.520023e-01,7.056411e+01
2.652552e+02,1.626411e+01,4.623066e+01
3.183702e+02,1.994202e+01,1.020789e+02
6.277899e+00,5.017802e+01,1.293697e+02
3.446597e+02,7.749402e+00,4.547030e+01
2.446581e+01,4.145590e+01,1.534419e+02
3.031593e+01,3.880275e+01,1.456312e+02
3.412292e+02,8.191579e+00,3.982523e+01
3.524295e+02,3.814169e+01,5.729529e+00
3.178345e+02,2.310699e+01,1.789798e+01
1.803047e+02,8.560255e+01,3.020602e-18
1.152565e+02,1.624781e+02,4.772606e+01
2.951982e+02,4.106560e+01,4.799050e+00
3.000179e+02,3.041690e+01,5.771155e+00
1.994636e+02,8.483106e-06,9.533318e+01
5.333547e+01,1.198403e+02,1.228570e+02
6.059313e+01,8.267785e+00,1.477504e+02
3.124421e+01,8.277682e+01,1.588025e+02
3.415945e+02,1.046804e+01,4.877385e+01
3.755635e+02,3.801431e+01,1.558321e+01
1.871102e+02,2.618438e+01,1.210387e+02
4.123288e+02,2.077335e+01,5.904288e+00
5.256097e+02,1.912302e+01,3.862099e+01
1.774248e+02,3.721762e-01,1.662383e+02
3.254417e+02,2.386334e+01,4.415640e+01
2.594252e+02,2.251110e+01,3.006331e+01
1.603820e+02,1.240710e+01,1.283150e+02
4.227446e+02,6.531235e+00,3.181951e+01
3.700505e+02,4.498107e+00,7.763680e+01
5.067672e+02,2.841381e+01,1.186056e+01
5.824964e+00,7.857808e+01,8.616874e+01
1.958275e+02,2.731454e+01,5.081459e+01
4.218828e+02,3.504196e+01,7.429660e+00
3.848693e+01,6.175316e+01,1.905673e+02
2.363979e+01,7.772754e+01,6.797163e+01
3.113044e+02,2.770990e+01,5.080787e+01
2.592456e+02,1.854236e+01,5.928098e+01
3.189600e+02,2.034805e+01,4.957745e+01
2.639277e+02,5.588370e+00,5.460885e+01
2.251621e+01,7.478902e+01,7.295016e+01
2.796335e+02,5.784143e+00,1.495906e+01
2.777635e+02,7.595652e-02,3.669116e+01
3.149898e+02,3.129628e+01,4.714096e+01
1.100333e+02,1.886447e+02,1.708267e-05
1.075433e+00,9.678764e+01,1.626897e+02
9.798472e-01,1.090439e+02,1.046448e+02
1.797479e+02,3.944141e-01,7.989206e+01
8.768423e+01,8.237174e+01,9.523460e+01
1.501590e+02,1.996156e+02,5.556668e+00
9.292057e+01,1.012291e+02,5.720192e+01
4.043267e+02,6.628653e+01,6.268754e-02
1.741257e+02,1.806364e+01,1.218627e+02
3.406934e+02,1.575803e+01,7.096169e+01
3.859719e+02,1.239062e+01,7.438943e+01
4.211230e+02,4.483078e+00,1.518005e+02
3.139089e+02,1.601232e+00,8.016569e+01
3.502554e+02,1.950630e+01,2.293723e+01
3.681173e+02,2.224249e+01,9.732196e+01
5.326579e+02,1.165674e+01,8.744643e+01
4.095616e+02,4.878107e+01,1.060852e+01
3.411984e+02,4.281145e+00,7.032865e+01
1.449913e+02,5.928834e+00,9.200097e+01
7.159092e+01,4.153817e+01,9.993143e+01
1.028639e+02,8.925634e+01,2.041503e+01
2.921987e+02,1.783886e+01,3.647856e+01
9.155561e+01,6.917101e+01,1.468236e+02
2.105103e+02,2.830403e-02,5.503159e+01
2.052329e+00,1.275297e+02,2.541556e+02
3.193146e+02,1.336352e+01,3.306106e+01
2.082792e+02,3.582407e+01,5.366697e+01
1.828061e+02,1.037986e+01,5.434168e+01
3.029657e+01,1.083530e+02,8.864303e+01
2.553675e+02,7.058412e+01,5.643033e+01
5.866099e+01,8.677499e+01,4.555594e+01
