1.317838e+02,3.542789e+01,1.883890e+00,2.943646e+01,1.164910e+01,2.569151e+01,3.933668e+00
1.054379e+02,1.240940e+02,1.963150e+00,3.134952e+01,1.827126e+00,2.675596e+00,1.252386e+01
7.844312e+01,5.870795e+01,2.625046e+01,4.161374e+01,1.323292e+01,2.013027e-03,3.449504e+01
3.111866e+02,1.636287e+00,3.567039e+01,3.390221e+00,2.428034e-10,2.620920e+01,4.954557e+01
6.553187e+01,7.400785e-02,8.063413e+01,3.879604e+01,1.315053e+01,1.754769e-02,8.818645e+00
9.444905e+01,8.917956e+01,6.480438e+00,3.908762e+01,2.103757e+01,9.138008e+00,8.172666e+00
1.666841e+02,8.206345e+01,6.080272e+00,2.152367e-09,2.641740e-03,1.151369e+01,4.653589e+01
2.574168e+02,6.882034e-03,5.728412e+00,1.090927e+01,6.044481e+00,6.334996e+00,3.762424e+01
1.919760e+02,2.485316e+00,7.195386e+01,3.811827e+01,4.862214e-01,1.053480e-05,3.014060e+01
1.725106e+02,2.037433e-03,1.669258e+01,3.050567e+01,2.535370e+01,5.566949e+01,2.200931e-01
6.293693e+01,6.664918e+01,5.932190e-03,5.887161e+00,6.720595e+00,1.229359e+01,4.808578e+01
2.285926e+01,1.506832e+02,2.094722e-01,2.361849e+01,2.810782e+01,4.191444e-02,1.500621e+00
5.764839e+01,1.656508e+02,5.556578e+00,2.714382e+00,9.876929e+00,1.001209e+01,3.816163e+00
8.910108e+01,4.495044e+00,6.759804e+01,2.129194e+01,2.170914e+01,1.859249e+00,4.432099e+01
4.614292e+01,1.091592e+02,1.556724e+00,7.324345e-03,4.863348e-02,1.525385e+01,3.824338e+01
1.948418e+02,3.953375e+00,1.353348e+01,2.273541e+01,2.910433e+00,1.347051e+01,2.986419e+01
1.135368e+02,4.682757e+01,8.833791e+01,2.366301e+01,1.009994e+01,9.452697e-06,9.478053e+00
6.175843e+01,2.934076e+01,3.241355e+01,3.304114e+01,8.706873e+00,2.529423e+00,1.350595e+01
1.259084e+02,9.700284e+00,5.293847e+01,1.615532e+01,7.647141e+00,2.418776e-02,5.472848e+01
1.745047e+02,3.953781e-01,6.692584e-01,1.442633e+00,8.874857e+00,1.971171e+01,7.067817e+01
2.165411e+02,1.494336e-01,4.385380e+01,7.501717e+00,3.209700e-01,4.192127e+01,3.286565e+01
1.366072e+02,6.901814e-02,4.038091e+00,5.362634e+00,9.383783e+00,2.414641e+01,8.314861e+01
6.772347e+01,4.455281e-01,4.276808e+01,2.146031e+01,5.604668e+00,8.499981e+00,4.520419e+01
9.180588e+00,1.388523e+02,3.309523e-02,2.452679e+01,2.121059e+01,3.170923e-07,2.417571e+01
6.558143e+01,9.766652e+01,2.040261e+01,6.801959e+00,3.327257e+00,4.295547e+00,2.459486e+01
1.144967e+02,3.679655e-05,1.348051e+02,9.965101e+00,5.669629e+00,3.693756e-01,4.291719e-12
2.049748e+01,1.288257e+02,1.854477e-04,1.243291e-03,1.107399e+01,2.249105e+00,2.790337e+01
5.509230e-04,4.500301e+01,2.409836e+01,7.248193e-02,7.164002e+01,5.973000e+00,1.083735e+01
1.952218e+01,7.676452e-02,9.911491e+01,4.795721e+00,3.349203e-01,4.046335e+01,2.014305e+01
7.895805e-01,7.213142e+01,4.727675e-10,2.470308e+00,2.956385e+01,9.279553e+00,6.236826e+01
