1.080677e-01,2.982509e-01
1.466219e-01,2.000637e-01
1.012517e+00,1.297460e-01
3.083774e-01,4.369907e-01
2.201210e-01,4.549382e-01
1.962129e-01,9.881787e-01
2.737043e-01,7.001079e-01
1.433627e-01,3.290977e-01
1.245016e-01,2.325586e-01
6.829086e+00,6.890739e-01
1.967716e-01,2.188817e-01
2.083879e-01,2.538827e-01
1.228400e-01,3.366406e-01
1.264769e+00,2.540958e+00
8.459731e-01,6.108749e-09
9.882718e-02,3.445664e-01
1.173891e-01,3.119045e-01
3.592118e-01,5.422969e-01
2.663371e-01,3.647513e-01
1.442711e-01,3.584218e-01
2.399624e-01,3.354283e-01
2.441743e-01,3.391785e-01
1.405709e-01,5.821793e-01
5.837573e-01,7.358042e-01
4.798685e+00,3.181749e-01
5.069596e-01,4.183187e-01
1.109116e-01,4.004135e-01
1.944960e-01,4.182756e-01
1.172799e+00,3.659641e-01
4.582047e-01,5.097348e-01
1.652861e-01,2.727337e-01
1.461632e-01,1.955325e-01
1.810241e-01,3.041101e-01
1.431578e-01,2.484151e-01
3.466467e+00,4.057389e-01
1.654039e-01,1.824183e-01
2.571114e-01,9.649304e-01
2.356755e-01,3.069711e-01
4.265798e-01,4.285921e-01
1.125406e-01,7.784184e-01
2.857126e-01,1.783437e-01
5.998781e-01,9.194424e-01
1.323901e-01,2.362969e-01
1.268176e-01,3.051477e-01
7.048045e-02,3.877899e-01
1.838626e-01,1.352164e-01
1.694804e-01,2.641003e-01
4.710774e-01,3.044285e-01
6.303276e-02,3.761997e-01
4.640630e-01,9.139979e-01
9.498480e-01,2.173308e+00
2.446240e-01,3.362120e-01
1.862857e+01,8.492722e-01
2.457402e-01,4.935691e-01
2.003258e-01,2.922098e-01
4.966818e-01,4.880850e-01
9.589471e-02,3.023026e-01
4.232814e-01,3.049096e-01
3.840462e-01,3.322788e-01
2.692573e-01,2.195746e-01
2.442395e-01,2.649453e-01
1.088902e+00,2.813955e+00
1.494514e-02,1.498284e+00
2.788938e-01,1.667107e+00
3.923415e-01,1.123119e-07
1.947659e-01,5.449082e-01
1.150697e-01,3.274980e-01
3.046835e-01,5.856244e-01
1.435701e-01,2.882874e-01
2.713822e-01,3.038834e-01
2.338746e-01,2.584228e-01
2.780558e-01,5.289246e-01
4.988326e+00,5.422946e-01
5.975371e-01,5.970545e-01
1.268482e-01,2.943243e-01
1.547473e-01,1.701320e-01
6.737240e-01,6.146807e-01
1.052252e-01,2.751195e-01
2.792126e-01,2.508842e-01
2.204949e-01,2.061687e-01
3.321221e-01,1.310130e-05
2.662611e-01,4.497780e-01
8.447859e+00,9.905328e-01
1.420838e-01,5.906671e-01
2.129648e-01,3.227239e-01
4.202775e+00,9.712121e+00
3.181515e-01,5.469545e-01
1.304041e+01,1.345670e+01
3.579264e-01,4.521454e-01
1.112586e-01,3.394705e-01
7.783271e+00,2.565398e-01
1.373650e-01,4.338630e-01
1.817756e-01,8.888641e-01
3.634916e-01,4.064932e-01
1.985307e-01,2.005435e-01
5.959354e-01,2.565655e-01
1.802853e-01,3.653195e-01
1.231466e-01,3.848376e-01
1.882792e-01,1.984216e-01
1.473355e-01,1.931054e-01
1.684674e+00,1.819027e-02
5.706056e+00,7.683705e-01
4.429887e-01,1.984426e+00
3.097082e+00,3.253426e+00
2.568923e-01,3.098083e-01
2.813361e-01,3.698130e-01
1.038265e-01,3.788037e-01
1.597531e-01,4.499505e-01
8.565543e+00,3.388948e-01
5.596628e+00,1.119466e+00
4.441776e-01,9.734432e-03
3.023467e+00,2.577105e-01
4.329340e+00,4.053114e-01
9.505621e-01,1.295677e+00
2.416816e-01,4.899134e-01
4.512762e+00,7.195087e-01
2.800865e-01,2.351921e-01
1.681654e-01,1.645228e-01
1.931724e-01,3.915392e-01
2.775873e+00,3.694939e-01
1.593306e-01,3.209362e-01
1.014039e-01,3.393608e-01
4.070211e-01,3.510707e-01
2.255288e-01,2.354550e-01
2.652650e-01,1.795678e-01
2.927569e-01,1.160832e-01
1.947827e-01,2.241776e-01
1.284698e-01,2.523536e-01
3.619544e-01,1.354689e-01
4.946819e-01,1.795505e-01
5.622832e+00,3.753718e-01
3.292721e-01,4.713407e-01
2.981948e-02,1.552522e+00
4.562978e-01,1.461936e-01
1.003618e-03,2.860661e+00
5.130822e+00,1.685903e-01
9.320726e-01,1.494133e+00
6.362732e-02,7.720991e-01
2.707214e-01,1.680448e-01
4.802554e-01,3.875349e-01
4.790225e-01,1.801549e+00
1.339346e-01,4.328492e-01
3.133808e-01,3.520187e-01
7.557329e+00,5.706698e-03
2.490939e-01,3.137717e-01
6.778866e+00,5.351567e-01
1.226344e-01,2.886174e-01
2.185159e-01,5.076611e-01
5.021435e+00,7.256992e-01
7.819384e-01,3.682466e+00
1.257345e+00,2.811302e-01
2.616391e-01,2.017107e-01
6.663325e+00,7.773923e-02
1.025135e+00,4.565030e-01
1.998256e-01,4.298054e-01
6.836562e-01,2.557578e-01
1.614973e-01,2.912041e-01
3.146259e-01,2.893899e-01
3.825053e-01,4.841860e-01
1.572456e-01,2.385264e-01
3.042975e-01,1.685079e-01
1.671348e-01,2.206219e-01
2.169485e-01,2.157811e-01
1.535754e-01,2.300375e-01
1.655635e-01,2.501061e-01
6.493106e-01,1.333371e-01
9.823202e+00,2.679928e-02
1.469484e-01,3.400006e-01
7.438883e-01,3.118979e-01
1.623497e+00,5.705040e-05
2.366857e-01,5.735678e-01
2.936063e-01,2.059149e-01
1.868218e-01,3.880862e-01
1.282253e-01,2.589288e-01
1.225813e-01,2.900041e-01
2.870490e+00,6.743826e-01
1.122101e-01,2.475669e-01
1.390519e-01,2.823881e-01
3.188748e-01,4.501709e-01
2.113872e-01,2.209311e-01
1.442269e-01,2.340604e-01
3.971228e+00,6.846323e+00
1.164112e+00,1.878456e+00
1.260553e-01,5.496063e-01
3.211110e+00,5.613525e+00
4.919523e+00,7.886450e+00
1.979221e-01,4.558734e-01
1.503776e-01,2.678617e-01
6.252735e-01,1.382318e+00
3.026713e-01,1.584160e-02
2.975989e-01,5.209046e-01
1.735386e-01,3.507089e-01
2.324590e-01,6.449541e-01
1.023766e+01,9.848364e-02
3.208400e-01,3.214624e-01
1.983530e+00,2.158337e-01
4.053658e+00,2.596264e-02
2.483722e-01,4.454973e-01
1.722992e-01,6.194033e-01
2.806942e-01,1.947557e-01
3.929518e+00,5.804238e-02
3.818980e-01,3.979072e-01
1.738286e-01,3.244699e-01
5.301385e-01,2.767758e-01
1.923294e-01,2.151533e-01
1.681766e-01,2.027161e-01
1.063616e-01,3.730077e-01
2.191722e-01,1.862893e-01
2.510637e-01,2.307777e-01
8.582609e+00,1.835099e-03
3.873261e-01,2.943305e-01
2.346739e-01,3.561682e-01
1.268634e-01,2.678480e-01
2.200330e+00,1.241681e+01
1.817021e-01,3.122284e-01
3.891623e-01,6.279329e-01
1.380324e+00,2.217402e-01
1.634295e-01,3.147333e-01
3.800771e-01,9.610805e-01
4.541968e-01,7.081579e-01
1.651335e-01,1.883794e-01
3.756528e-01,2.022635e-01
6.275740e-01,9.928144e-01
1.725433e-01,1.925157e-01
5.422391e-01,9.619254e-01
3.070894e-01,7.279665e-01
1.316741e-01,2.840819e-01
2.574019e-01,5.363394e-01
2.939887e-01,3.980205e-01
1.051314e-01,2.524004e-01
1.220480e-01,2.428032e-01
2.280367e-01,2.212090e-01
1.470821e-01,1.954483e-01
1.889778e-01,1.225767e-01
1.276926e-01,2.110739e-01
2.251055e-01,3.399492e-01
3.228496e-01,7.779245e-01
1.770609e-01,2.042944e-01
1.365992e-01,2.648719e-01
2.636874e-01,8.315303e-01
1.356206e-01,2.745174e-01
8.328913e-01,3.124157e-01
3.211264e-01,1.133569e+00
1.098747e+01,1.441024e+01
2.050208e-01,2.374236e-01
2.945703e-01,3.301907e-01
1.663382e-01,2.179083e-01
4.644014e-01,1.365431e-01
3.399554e-01,4.750954e-01
1.149848e-01,2.858238e-01
3.302726e-01,7.242354e-01
6.977226e+00,1.028252e+00
1.364856e-01,2.852919e-01
1.657034e-01,2.097247e-01
2.148265e+00,1.422189e-02
5.699250e-01,4.204907e-05
1.921337e-01,3.029739e-01
5.276343e-01,8.521248e-03
3.670991e-01,4.758215e-01
5.296100e-01,5.163083e-01
1.328305e+01,1.904012e+00
1.770823e-01,4.524657e-01
4.206636e-01,3.395700e-01
2.186618e-01,1.305627e-01
3.451622e+00,5.415276e-01
5.565939e+00,1.721145e-01
4.250255e-01,2.594878e-01
5.646810e+00,8.794216e-02
3.279231e-01,6.712919e-01
7.623127e-01,1.716716e-01
1.954513e-01,2.636622e-01
4.242176e-01,6.182095e-02
3.459299e-01,1.322856e-01
2.421866e-01,2.272291e-01
1.607814e-01,5.362454e-01
4.415894e-01,5.335725e-01
2.271412e+00,6.887389e-01
1.918639e-01,2.027944e-01
3.747974e+00,1.227792e-01
9.049122e+00,7.867163e-01
1.218147e-01,2.833261e-01
3.467534e-01,7.162774e-01
1.428084e-01,4.422813e-01
2.134753e-01,3.735517e-01
2.730679e-01,3.966950e-01
3.298415e-01,2.317463e-01
5.590728e+00,5.202956e-01
1.517807e-01,3.744906e-01
2.074312e-01,2.703534e-01
5.124746e+00,5.409460e-01
3.076612e-01,4.749784e-01
1.759326e-01,2.079614e-01
3.769511e+00,3.452487e-01
7.196198e-01,4.648871e-01
2.537136e-01,3.534821e-01
4.600073e-01,2.840774e+00
5.076609e-01,2.689885e-01
2.725090e-03,4.749745e-01
3.577356e-01,2.303572e-01
9.590342e-02,2.918387e-01
6.104866e-01,1.383140e+00
3.888542e-02,2.269370e+00
3.181694e-01,2.876200e-01
4.230866e+00,3.792828e-01
1.282513e-01,2.543172e-01
1.881521e-01,3.860730e-01
2.198382e-01,2.450463e-01
2.156230e+00,2.115492e+00
6.303843e-01,8.958119e-01
2.957060e-01,1.589752e-01
1.294672e-01,2.727253e-01
1.019614e+01,9.451276e-01
5.439285e-01,7.866060e-01
1.817758e-01,4.443833e-01
4.031028e-01,1.150272e+00
1.395162e-01,3.839062e-01
5.035465e-01,2.001004e-01
7.519337e+00,1.288431e-01
1.175192e-01,2.437781e-01
1.361493e-01,3.210719e-01
4.190791e+00,2.570413e-01
1.729404e-01,2.716011e-01
2.128951e-01,3.868398e-01
1.532495e-01,2.413078e-01
2.036970e-01,2.436725e-01
4.009178e-01,3.364663e-01
