3.273838e+00,2.206180e-01,2.003289e+00,7.328357e-01,6.740388e-01,2.283854e-01,3.264578e+00,9.593632e-01,0.000000e+00,0.000000e+00
3.503764e+00,2.868466e-01,5.913561e-01,1.444633e+00,7.947175e-01,4.188331e-01,1.523193e-01,1.881190e+00,5.801541e-01,1.208467e+00
2.856112e+00,3.204750e+00,6.201250e-01,2.511529e-01,1.715533e-01,9.256523e-01,3.785017e-01,9.614326e-01,4.477876e-01,5.582425e-01
3.361101e+00,2.681333e+00,8.027908e-02,7.773830e-01,1.741066e-02,1.022844e+00,1.085116e+00,4.675664e-01,1.237014e-01,1.020358e+00
3.011466e+00,4.211535e-01,9.497926e-02,1.384381e+00,1.400563e+00,7.110939e-01,3.120467e-01,4.810285e-01,1.153972e+00,1.452011e+00
3.387169e+00,0.000000e+00,9.796106e-01,1.568371e-01,1.413107e+00,4.769410e-01,5.776473e-01,1.344678e+00,5.259123e-01,1.005495e+00
3.123419e+00,1.111484e+00,1.918551e+00,4.980574e-01,7.901548e-01,0.000000e+00,7.194213e-01,1.317170e+00,0.000000e+00,3.804953e-01
2.911949e+00,3.069404e+00,7.519739e-01,8.193237e-01,3.166111e-01,7.678961e-01,3.300386e-01,4.749754e-01,7.132742e-01,1.948495e-01
3.355312e+00,3.166227e+00,4.228578e-01,3.660811e-01,1.405136e-01,7.437014e-01,2.298268e-01,6.520884e-02,0.000000e+00,8.351012e-01
3.619964e+00,3.100527e+00,2.752136e-01,9.283223e-01,0.000000e+00,3.462638e-01,3.990477e-01,1.642169e-01,3.767827e-01,4.000263e-01
3.672264e+00,7.674658e-02,1.238510e+00,2.584686e-01,9.030244e-01,4.958485e-01,2.633588e-01,2.023962e+00,6.260646e-01,1.066557e+00
4.189420e+00,6.510331e-01,2.227164e+00,0.000000e+00,3.883986e-01,4.063142e-01,7.770867e-01,5.117574e-01,3.296218e-02,8.395433e-01
3.438525e+00,2.746867e+00,0.000000e+00,5.489340e-01,0.000000e+00,1.109756e+00,1.304630e+00,4.175009e-01,4.794234e-01,5.811033e-01
3.134827e+00,3.173759e-01,7.952673e-01,1.594401e+00,1.203864e+00,5.781454e-01,0.000000e+00,1.095141e+00,3.476738e-01,1.043232e+00
3.269284e+00,2.555541e+00,8.677792e-01,3.933852e-01,6.830395e-02,6.446471e-01,1.302649e+00,1.775490e-01,7.857909e-01,8.288097e-01
4.127558e+00,1.632931e+00,7.241050e-01,0.000000e+00,6.400455e-02,2.849186e-01,1.177744e+00,1.674266e-01,7.243954e-01,1.252060e+00
2.890012e+00,0.000000e+00,2.919689e+00,3.205858e+00,4.913859e-02,3.050721e-01,9.388739e-01,1.040642e+00,7.542332e-01,1.077604e+00
3.806437e+00,1.024406e+00,1.821389e+00,2.914450e-01,0.000000e+00,5.461598e-01,6.768488e-01,1.525682e+00,1.115600e+00,1.002145e+00
2.930783e+00,8.866672e-01,1.134216e+00,6.986478e-01,1.305289e+00,6.559393e-01,2.306126e-01,1.710986e+00,0.000000e+00,8.505994e-02
3.217677e+00,1.511724e+00,1.967135e+00,2.640981e-01,5.425741e-01,3.057937e-01,8.935259e-01,1.002139e+00,1.284690e+00,0.000000e+00
3.609924e+00,2.076546e-01,2.538920e+00,1.422305e+00,0.000000e+00,5.748525e-01,0.000000e+00,0.000000e+00,3.253263e-01,2.543765e+00
3.844822e+00,3.819489e-01,8.627160e-01,5.972953e-01,9.298182e-01,4.394326e-01,4.420244e-02,1.838613e+00,0.000000e+00,8.177449e-01
3.094855e+00,3.270233e+00,8.650371e-02,7.591733e-01,2.071740e-01,5.306570e-01,1.598631e-01,6.738724e-01,3.015373e-01,5.574961e-01
3.975615e+00,1.629476e+00,7.061494e-01,3.551850e-01,3.354636e-01,0.000000e+00,1.490915e+00,4.702731e-01,2.804462e-01,5.612206e-01
2.971283e+00,2.972707e+00,1.145828e+00,1.180976e+00,1.975815e-01,8.510124e-01,4.318423e-01,0.000000e+00,2.049893e-01,2.526845e-01
2.590756e+00,1.407584e+00,1.578287e+00,1.535972e+00,6.761036e-01,6.302400e-01,1.020174e+00,1.841489e+00,2.887210e-01,0.000000e+00
3.263564e+00,4.946414e-01,6.224794e-01,1.169026e+00,1.201525e+00,0.000000e+00,0.000000e+00,7.157049e-01,3.804824e-01,1.514180e+00
3.091546e+00,8.686706e-01,6.540746e-01,4.080421e-01,1.250168e+00,9.989927e-01,3.932675e-01,1.135732e+00,1.178227e-01,7.588467e-01
4.125782e+00,1.119941e+00,3.089913e-01,5.051292e-01,4.205324e-01,9.527525e-02,3.607723e-01,1.411041e+00,0.000000e+00,9.965918e-01
3.526602e+00,3.121814e+00,0.000000e+00,3.729210e-01,0.000000e+00,3.367763e-01,7.192188e-01,4.376635e-01,3.886195e-01,7.690621e-01
3.680453e+00,3.062953e+00,0.000000e+00,5.822595e-02,0.000000e+00,8.407619e-01,5.299136e-01,7.020954e-02,3.535928e-02,1.056581e+00
2.692846e+00,9.091499e-01,2.585798e+00,2.281217e+00,1.539538e-01,2.368132e-01,1.908081e+00,6.403256e-01,1.586559e+00,2.504313e-01
3.661856e+00,1.410899e+00,7.745480e-01,2.041818e+00,1.873309e-01,6.975620e-01,2.357594e-01,4.451834e-02,6.132882e-01,1.063536e+00
