2.422375e+02,7.639996e+00,8.303556e+01,3.902724e-02,3.387501e-01,2.951459e-01,2.136065e+01
1.022939e+02,8.721683e+01,7.522868e+01,2.316461e-05,1.086652e-02,5.577499e+00,5.975821e+00
9.868618e+01,2.329428e+02,5.900854e+01,5.165528e-02,7.185667e+00,2.688420e+01,2.904264e+01
2.547344e+02,1.199808e-04,4.737556e+01,1.603700e+01,2.976175e+01,2.699800e-01,1.789824e-03
3.457852e+02,2.995638e-05,1.039146e+02,3.456058e+00,6.653467e+00,1.292510e-02,2.126103e+01
3.332342e+02,3.605339e-06,7.392357e+01,1.557059e+00,1.366929e+01,3.664641e-01,2.642356e+01
1.769489e+02,2.349497e+00,5.619417e+01,7.442231e-03,1.490366e+01,4.565059e+00,1.980184e+01
1.892194e-13,2.089104e+02,6.245798e-01,7.769826e+01,6.154310e+01,8.269664e-07,1.044859e+01
8.596621e+01,4.184244e+01,2.398512e+01,1.908240e+02,9.434566e+00,1.829739e-06,1.576356e-01
1.797417e+02,1.757505e+01,5.244145e+01,8.676551e-01,2.081256e+01,2.587717e+01,2.904311e+01
4.381603e+02,5.005505e-01,1.005876e+02,2.516019e+01,1.055662e+01,6.404707e-01,3.632336e+01
3.428786e+02,5.619954e-03,3.897628e+01,6.508923e-01,4.897239e-02,1.411199e-02,2.044441e+01
2.595291e+02,1.889694e+01,4.094328e+01,2.704029e+01,2.810640e-01,2.072831e+01,2.598592e+01
1.133433e+02,3.026632e+01,8.401679e+01,2.499893e+01,1.210138e+01,1.287065e+00,1.453078e+00
1.106345e+02,7.890387e+01,1.146962e+01,3.633846e+01,4.125439e-05,3.031068e+01,2.676567e+01
2.064038e+02,1.700152e+01,2.002133e+01,5.600147e+01,2.074009e+01,3.893041e+01,1.778811e+01
6.967668e+01,5.107813e+01,3.343543e+01,4.213302e+01,3.831975e+01,4.416195e+01,8.260122e+00
1.598063e+02,1.182621e+00,1.009771e+02,3.000118e+01,2.457063e+01,2.162136e-01,6.436085e-01
2.094363e-04,8.983123e+01,1.668127e+01,1.180587e+02,2.237736e+01,4.074102e+01,3.492651e+01
2.164357e+02,3.737500e+00,3.629152e+01,6.122842e-02,3.799907e+01,5.879734e-08,1.421758e+01
9.053933e+01,2.060818e+02,1.627451e-04,2.325806e+01,5.492578e-04,4.548855e+01,1.864750e+01
2.976409e+02,1.470742e+01,5.659850e+01,9.703995e-01,8.082968e+00,2.487049e-01,3.081714e+01
5.511424e+02,8.065385e+00,1.520031e+00,4.350327e-06,4.118340e+00,2.989537e-08,5.398954e-10
2.707046e+02,6.000525e-04,5.204001e+01,7.129255e-01,1.267238e+01,2.160139e-02,7.405927e+00
1.263791e+02,7.040369e+01,2.621042e+01,3.584927e+01,8.146017e-08,9.346771e+00,3.976617e+01
2.014378e+01,8.709946e+01,5.876607e-05,6.427365e+01,8.491732e+01,3.889977e+01,1.887639e+00
2.939686e+02,5.934189e+00,4.188822e+01,6.636001e-01,1.553642e-03,4.428551e-05,2.812730e+01
2.244820e+02,4.440342e-06,6.301151e+01,3.828648e-01,1.640439e+01,3.686593e-02,9.101636e+00
2.201122e+01,1.436519e+02,3.846581e-12,2.187277e+01,1.372833e+02,2.589834e+01,1.198622e+01
9.236549e+01,2.023092e+02,5.150719e+01,4.045690e+01,3.555031e-02,1.413647e+02,3.799768e+01
1.266243e+02,2.267983e+02,2.271587e+02,1.399081e-05,1.603137e+01,4.952560e+00,1.570668e-01
1.417624e+02,3.295410e+01,1.135163e+02,6.698318e+00,2.146456e+01,1.157207e+00,1.526238e+01
1.247954e+02,3.236955e+01,5.651923e+01,1.302362e+01,8.446377e+00,5.316221e+01,4.336809e+01
1.888628e+02,1.966958e+01,4.701759e+01,3.461454e+01,1.130021e+01,2.187019e+01,3.235675e+01
5.082235e+01,1.476645e+02,1.380821e+00,3.702216e+01,4.369068e+01,9.497967e+01,1.545567e+01
2.558610e+02,5.991612e+01,1.906159e+02,1.927754e+01,5.479767e+01,1.693540e+01,5.535486e+00
8.527901e+01,2.240916e+02,5.031071e+01,2.892207e+01,3.378274e+00,3.005113e+01,2.682117e+01
3.103624e+02,2.648131e+00,6.645780e+01,2.094677e+00,6.670333e-02,2.428095e-05,3.426661e+01
1.865939e+02,8.285304e+01,1.333274e+01,4.704228e-02,2.069908e+01,8.413702e-03,1.168782e+02
2.079353e+02,4.282286e+01,9.873579e+00,8.616764e+00,7.068771e+00,3.489573e+01,2.694253e+01
2.219298e+02,1.476390e-04,5.097499e+01,6.182998e-02,1.979726e+01,3.809818e-01,3.754532e+01
8.393097e+01,1.563263e+02,1.686093e+01,2.482986e+01,1.377583e+01,2.917365e+01,6.579500e+01
2.130278e+02,2.366861e+00,1.316068e+01,2.325970e+01,1.458072e+01,5.692467e+01,1.838217e+01
3.371728e+01,8.521554e+01,5.073253e+00,1.304719e+02,1.019923e+02,2.135401e+01,1.655428e+01
2.257520e+02,1.441260e+01,1.739867e+01,1.105760e+02,3.850468e-05,5.586691e+00,1.029192e+01
1.507066e+01,3.549457e+01,1.756904e+01,4.885552e+01,1.491150e+02,4.155275e+00,5.347287e+00
1.643723e+02,2.238750e+00,9.927763e+01,3.319931e-01,1.632762e+01,1.538543e-01,2.104771e+01
5.707202e+01,3.381733e+01,2.615399e+01,1.794424e+02,2.684300e+01,1.289995e+01,2.081930e-07
3.934313e+01,1.591814e+02,1.585544e+01,9.481472e+00,5.554673e-02,3.962851e+01,7.158830e+00
2.509133e+02,5.261807e+00,2.737937e+01,3.777721e+01,6.075138e+00,8.055860e+00,2.769697e+01
3.733032e+01,2.308516e+00,8.544549e+01,6.283055e+00,1.781536e+01,3.539649e-01,2.406360e+01
2.260407e+02,9.122263e-02,6.191176e+01,7.116852e-01,6.863429e+00,7.279213e-02,1.150598e+01
5.499874e+02,5.899030e+00,1.843713e+01,1.934341e+00,5.543092e+00,3.767247e-14,4.877604e+00
3.251904e+02,8.978217e-07,3.331262e+01,8.242583e-05,1.266688e+01,5.454077e-02,8.722181e+00
1.023748e-02,2.859933e+02,4.440225e+00,9.736829e+01,3.028559e-05,4.780863e+01,2.089482e-05
2.665969e+02,2.235852e-03,4.085209e+01,1.295906e+01,6.022365e+00,5.875224e+00,9.463913e+00
8.796640e+01,2.653407e+01,8.758574e+01,1.029884e+00,4.510062e+00,1.586302e-08,1.462919e+01
2.330922e+02,3.156232e+01,2.541044e+00,7.042619e+01,1.300508e+01,1.114493e+02,1.516762e+01
3.319595e+01,2.327100e+02,4.082157e+00,1.637915e+01,2.142247e+01,5.891557e+01,3.850543e+01
1.802607e+02,2.618975e+01,8.503259e+01,6.721230e+01,1.609986e-05,6.287967e+01,3.241225e-04
1.236925e+02,2.269072e+01,4.161272e+01,3.991303e+01,1.499550e+01,4.584857e+00,1.453619e+01
2.418825e+02,6.675180e-02,1.388121e+01,4.174574e-01,4.189224e+01,2.807733e+01,1.908592e+01
1.658813e+02,4.051838e+01,7.073839e+01,1.133092e+01,1.616974e+01,6.237250e-01,2.590331e+00
1.105754e+02,1.879624e+02,1.650511e+01,3.004204e+01,1.097197e+00,2.327425e+01,3.043509e+01
1.538474e+02,4.809083e+01,7.785388e+00,4.987126e+01,3.814226e+01,2.795204e+01,5.977066e+01
1.821641e+02,3.656493e+00,1.574257e+01,2.873721e+01,1.999265e-05,4.322990e+01,3.465075e+01
8.876973e+01,3.696391e+01,1.143045e+02,3.564760e-04,1.416084e+01,1.911895e-03,1.892328e+01
1.472767e+02,1.602737e+01,7.168154e+01,1.216831e+01,2.361872e+01,4.725047e+00,1.530448e+01
8.117274e+01,6.717664e+01,9.110874e-08,1.340744e+02,8.805804e+01,2.781400e+01,1.500225e-05
9.906918e+01,3.291716e+01,7.308586e+01,9.293083e+00,3.119275e+00,4.870605e+00,7.846198e+00
5.412004e+01,1.012878e+02,4.930941e+01,9.607747e+00,9.739260e-01,5.361644e+01,3.315026e-01
1.971575e+02,2.519385e+01,1.631259e+02,1.450669e-01,2.701339e+01,3.893078e-11,2.975310e+00
2.158274e+02,5.926965e+00,1.495881e+02,1.882186e-01,9.594039e+00,6.175401e-14,1.026868e+01
7.493408e+01,1.633473e+02,6.480201e+01,3.341850e-01,6.349172e+00,9.059792e+01,1.545130e+01
2.512229e+02,1.009166e+01,6.429992e-15,8.902397e+01,4.130905e+01,4.945985e+00,2.403202e+01
5.880441e+01,4.099709e+02,2.368008e-23,9.699708e+01,1.212185e+01,6.545425e+00,2.553451e+01
1.445761e+02,3.544658e-01,7.253500e+01,2.216273e+00,3.209453e+01,1.980734e-02,7.928444e+00
3.266469e+02,4.702103e-07,8.236117e+01,1.111326e-04,3.262310e+01,4.352740e-02,7.761491e+00
2.716312e+01,2.297455e+02,7.428441e+00,1.882354e+01,7.659212e+00,4.623046e+01,1.013686e+01
1.785196e+02,9.491309e-03,2.245950e+01,2.887993e+01,3.314529e+00,4.756300e+01,1.637766e+01
2.184672e+02,3.991509e-08,3.548456e+01,1.442423e-02,4.030838e-01,9.808048e-02,2.204539e+01
1.839657e+02,6.874302e-01,1.843589e+01,3.784462e+01,1.607248e+00,3.776467e+00,3.409319e+01
1.951573e+02,1.550829e+01,5.169258e+01,3.455478e+01,1.207199e+00,2.961273e+00,8.863145e+00
1.255952e+02,4.252436e-04,6.248238e+01,5.342880e+00,5.149503e+00,5.212162e+00,2.853678e+01
2.484142e+02,5.834988e+01,9.765125e+00,3.003842e+01,2.445306e+01,3.207175e+01,1.909443e+01
2.448623e+01,7.131298e+01,9.503328e+01,1.818501e-07,3.324504e-01,5.617793e+00,1.746761e+01
1.756396e+02,2.653212e+01,8.833167e+01,9.563696e+01,2.199803e+01,2.038878e+01,9.416922e+00
7.802502e+01,8.692612e+00,2.963696e+01,4.698732e+01,3.952569e+01,1.087387e+02,2.022841e+01
2.856612e+02,2.148138e-04,6.762394e+01,1.700175e+00,1.117854e+01,4.460776e-01,1.586624e+01
8.010935e+01,2.143778e+02,9.137010e+00,7.887673e-01,1.567139e+00,1.596115e+02,3.668793e+01
1.992024e+02,1.941286e+00,1.125913e+02,1.894090e+00,5.619890e+00,3.802405e-02,4.140788e+01
1.051087e+02,1.175441e+01,1.484039e+02,5.252575e+00,1.870624e+01,9.290785e-15,3.263835e+00
5.663280e+01,2.863642e+02,7.004357e-01,5.410027e+01,4.278290e+01,6.055743e+01,2.850459e+01
7.109361e+01,1.330733e-04,6.702081e+01,1.725430e+02,6.701344e+00,6.852415e-04,2.121187e-01
3.483952e+02,1.713243e+00,5.951647e+01,9.167724e+01,3.353387e+00,1.002024e+01,4.468170e+01
1.597722e+02,7.238274e-04,3.658685e+01,2.037549e+01,3.601214e+01,2.728080e+01,1.130811e+01
4.626518e+01,1.581518e+02,4.815226e+01,8.283940e+00,1.312374e+00,3.079701e+01,1.479674e+01
5.662380e+01,3.127318e+02,8.029616e+00,7.889018e+00,2.236692e+01,8.583273e+01,3.025979e+01
3.194758e+02,8.123806e+00,2.372530e+01,3.763624e+01,1.583772e-02,8.175179e+00,3.311732e+01
4.562291e+01,1.455674e+02,1.246372e+01,8.439768e+01,1.617987e-01,2.660869e+01,2.450629e+01
2.461071e+01,1.562739e+02,6.672519e+00,9.394356e+00,1.035261e+01,6.279085e+01,1.111295e+01
1.777331e+02,1.273483e-01,3.578032e+01,2.879668e-02,9.625997e+00,1.002244e-01,2.548391e+01
1.394321e+02,1.112245e+02,4.888548e+01,6.509001e+01,1.108950e+00,2.960653e+00,3.046819e+01
7.413258e+01,2.383571e+01,4.515453e+01,5.008921e+01,2.509573e+01,1.290749e-03,3.018713e+01
3.932676e+02,1.310659e+01,6.216830e+01,2.636272e+01,8.317906e+00,9.057491e+00,1.160999e+01
1.892752e+02,2.145059e+02,7.900409e-11,2.367958e+02,1.695173e+00,1.836574e+01,5.800505e+01
1.451714e+02,2.778933e+01,6.471359e+01,6.970582e+01,7.944186e+00,1.849717e+01,1.988245e+01
2.941203e+02,3.863429e-03,7.674292e+01,6.969499e+00,2.445628e+00,1.839313e-01,1.972604e+01
2.681687e+02,5.346358e-03,5.857435e+01,2.307844e-02,5.605507e+00,1.169058e-01,2.924130e+01
3.153793e+02,1.566319e+00,6.744794e+01,2.178145e+01,2.722846e+01,4.700395e-01,6.996254e+00
4.928746e+01,1.188853e+02,2.271590e+01,1.358777e+02,3.889778e+01,1.603237e+01,6.822317e+00
1.445546e+02,1.039072e+02,5.040255e+01,4.253246e+00,9.402215e+00,4.852369e+01,2.159823e+01
1.122654e+01,8.320217e+01,4.636252e+00,5.455840e+01,4.353675e+02,1.141236e-03,5.510759e+00
7.690483e+01,1.081617e+02,7.435290e+01,5.297136e-05,8.069865e+00,1.052703e+02,2.007408e+01
1.350373e+02,1.502470e+02,7.322643e+01,2.264923e-03,5.651640e+00,3.792654e+01,4.677905e+01
