2.264490e+01,2.039003e+02,2.598293e+00
4.252225e+02,1.545885e-04,8.016336e-05
4.338463e+02,7.943028e-01,2.888062e+00
4.882287e+00,1.703113e+02,3.502308e+00
1.359908e+00,1.714656e+02,4.598781e+01
4.204337e+02,3.428243e+00,6.973477e+01
3.077321e+02,6.027727e+00,4.586603e+01
3.292895e+02,6.897236e+00,4.469424e+01
3.528195e+02,1.235438e+00,4.785117e+01
2.220317e+00,2.303960e+02,2.206670e-01
9.993308e+01,2.718487e+00,1.490158e+02
2.894768e+02,3.132429e+00,8.216287e+01
3.225532e+02,3.568475e+00,2.262692e+02
9.150461e+01,3.363276e+00,1.607522e+02
1.403577e+02,2.805401e+00,1.401680e+02
2.531988e+02,9.287951e+00,1.286007e+02
8.620979e+01,1.740389e+02,1.591016e+01
1.218478e+01,1.324806e+02,5.143132e+01
2.708806e+02,1.296108e+01,4.498158e+01
4.147386e+00,2.067622e+02,1.770063e+00
4.118293e+02,8.820088e+00,4.898065e+01
9.450589e+01,2.226021e+01,1.847756e+02
3.857993e+02,2.665769e+00,4.225803e+01
3.178950e+02,1.104866e+01,2.935674e+01
3.374184e+02,8.088817e-02,8.312135e+01
1.580360e+02,2.094325e+00,1.822366e+02
4.197138e+02,2.580666e+01,7.617511e+01
2.880099e+02,1.364276e+01,5.753838e+01
2.581990e+02,7.775767e-01,3.799277e+01
4.001681e+02,3.759182e-01,9.595657e+00
2.645012e+02,1.400208e+00,1.767227e+02
6.177255e+02,3.387567e+00,4.014375e+01
3.819884e-01,2.176475e+02,7.043023e+00
1.628416e+02,8.655784e+01,5.173854e+01
1.624297e+02,3.276115e+00,1.848680e+02
3.881359e+01,1.628543e+02,1.398321e+00
4.344314e+02,4.793873e+00,1.479781e+01
1.039969e+02,7.909400e+01,1.221542e+02
1.767945e+02,2.482823e+01,5.091219e+01
2.544092e+01,1.859023e+02,2.674870e+01
3.120509e+02,9.094054e+00,3.230699e+01
2.601713e+02,4.823067e+00,3.082811e+01
3.706697e+02,4.092933e+00,3.182713e+01
7.518309e+01,5.669567e+01,1.333138e+02
5.574710e+00,3.177748e+01,1.972686e+02
2.793536e+00,4.177342e+01,1.749317e+02
5.569059e+01,1.483170e+00,1.613599e+02
4.883641e-01,4.845306e+02,8.526162e+01
4.076284e+02,6.104963e+00,4.141534e+00
2.470352e+02,8.956787e-02,9.210491e+01
3.264626e+02,8.341378e+01,2.532703e+01
4.000812e+02,2.943980e-01,7.918919e+00
4.327515e+02,1.473488e+01,5.968161e+01
2.247630e+02,2.181042e+00,1.425283e+02
3.480233e+02,8.937077e+00,1.134801e+02
3.324986e+02,2.383860e+01,5.077391e+01
4.776825e+02,2.521584e+00,8.397524e+00
2.660195e+02,2.824334e+00,9.742941e+01
9.229705e+01,3.417045e+01,1.214458e+02
3.968280e+02,3.738954e+00,1.104432e+01
2.617160e+00,1.743773e+01,2.300329e+02
3.939750e+02,2.744339e+01,4.301038e+01
2.945750e+02,2.621633e+00,3.828155e+01
2.254714e+02,4.100343e+00,1.186845e+02
6.301205e+01,5.224061e+01,8.497495e+01
5.057234e+00,3.201782e+02,8.608645e+00
1.526614e+01,4.962061e+01,1.482342e+02
8.400304e+00,1.677319e+00,2.268630e+02
1.609838e+02,2.589496e+01,1.519504e+02
2.563899e+00,8.512413e+00,2.017530e+02
3.620650e+02,2.367059e+00,1.108242e+01
9.117706e+00,4.169411e+00,1.635845e+02
3.972826e+02,6.822113e-01,1.205653e+01
4.502305e+01,7.249767e+01,1.029016e+02
8.745972e+00,1.697118e+02,2.407576e+01
1.594203e+02,3.892269e+00,1.344790e+02
4.858744e+01,1.118307e+02,4.028701e+01
3.744030e+02,1.402513e+00,9.562056e+01
2.553562e-01,4.392783e+01,3.661194e+02
4.746644e+01,2.723783e+00,2.150091e+02
3.627577e+02,4.008965e+00,1.721821e+01
1.781634e+01,2.870671e+01,2.334752e+02
4.639890e-01,1.079485e+01,1.880405e+02
2.144233e+02,3.394061e-01,1.155499e+02
1.198061e+01,1.033681e+01,1.936902e+02
2.730352e+00,1.784208e+02,4.701716e+01
1.462904e+02,8.888492e+01,1.117412e+01
1.240987e+02,7.400129e-01,1.182685e+02
4.052741e+00,1.689193e+02,2.497384e-02
1.155611e+02,4.032840e+00,9.931965e+01
2.613083e+02,1.474812e+01,5.103854e+01
3.399032e+02,1.532240e+01,2.276280e+01
6.907938e+01,4.154401e+00,1.605883e+02
4.041446e+02,3.511042e+00,1.699256e+01
5.130650e+00,2.562123e+02,1.170757e+00
3.854953e+01,2.202815e+01,1.330175e+02
5.570497e+02,4.018272e+00,2.639699e+01
2.041612e+02,1.744131e+01,9.047881e+01
3.193136e+02,2.152239e+01,2.959269e+01
3.029796e+02,2.364813e+00,7.175742e+01
7.081652e+00,2.398339e+02,7.994008e+00
5.399521e+00,2.364962e+02,2.991771e-02
3.743358e+02,8.212304e+00,1.990316e+01
3.331178e+02,2.062779e+01,2.945847e+01
8.863475e-01,2.704880e+02,1.280242e+01
2.087674e+02,1.113020e+02,3.669669e+01
1.253957e+01,3.746928e+02,7.374277e-03
1.710328e+02,1.531275e+02,6.570364e+00
1.473037e+00,2.729642e+02,7.582280e+00
5.485181e+02,3.803909e+00,4.221949e+00
3.660061e+02,1.739323e+00,1.357189e+01
6.885917e+02,8.528774e+00,8.175128e+00
4.287205e+02,6.016886e+00,1.573727e+00
6.914393e+02,5.881981e+00,1.826095e+01
1.640425e+02,6.267828e+00,1.231731e+02
4.406888e+02,4.405151e+00,1.524129e+01
2.066752e+00,1.999153e+02,2.024487e-01
2.615131e-01,4.991575e+01,1.446283e+02
2.193685e+02,8.931169e+00,1.049442e+02
3.121998e+02,5.481606e+00,1.271790e+02
1.303395e+01,2.154516e+02,6.176867e+00
1.364307e+02,3.685871e+00,1.073183e+02
4.677916e+02,9.796257e+00,2.056662e+01
2.185260e+02,5.250507e+01,1.486046e+02
4.517817e+02,1.463790e+01,4.401632e-02
2.526981e+02,7.858558e+01,1.699563e+01
1.213567e+02,8.369108e+01,1.148448e+02
1.708367e+01,2.091499e+02,3.847347e-01
1.924602e+02,5.341255e+01,4.366912e+01
3.577005e+02,6.128325e+00,7.431661e+00
4.016052e+02,3.599399e+00,1.838131e+01
1.471140e+02,7.772511e-01,8.636050e+01
2.399246e+02,1.784688e+01,7.425159e+01
4.223604e+02,9.483311e+00,1.202100e+01
3.647398e+02,5.757737e+00,2.968842e+01
4.582656e+02,4.002246e+00,2.023945e+01
3.264883e+02,1.306244e+00,6.436233e+01
