1.816585409033945941e+00 1.799602770988254496e+00 1.828509282939257075e+00
1.863164522086097952e+00 1.845746431782825159e+00 1.875394136347957152e+00
1.909743635138250850e+00 1.891890092577396043e+00 1.922278989756654566e+00
1.956322748190403304e+00 1.938033753371967149e+00 1.969163843165353089e+00
2.002901861242555093e+00 1.984177414166537590e+00 2.016048696574052723e+00
2.049480974294707547e+00 2.030321074961108252e+00 2.062933549982751913e+00
2.096060087346860445e+00 2.076464735755678692e+00 2.109818403391450659e+00
2.142639200399012900e+00 2.122608396550249577e+00 2.156703256800148960e+00
2.189218313451165354e+00 2.168752057344820017e+00 2.203588110208847706e+00
2.235797426503317809e+00 2.214895718139390457e+00 2.250472963617546895e+00
2.282376539555470263e+00 2.261039378933962229e+00 2.297357817026245197e+00
2.328955652607622273e+00 2.307183039728532226e+00 2.344242670434945275e+00
2.375534765659773839e+00 2.353326700523103110e+00 2.391127523843643576e+00
2.422113878711927626e+00 2.399470361317673550e+00 2.438012377252342766e+00
2.468692991764079192e+00 2.445614022112243546e+00 2.484897230661042400e+00
2.515272104816232535e+00 2.491757682906814875e+00 2.531782084069740257e+00
2.561851217868384989e+00 2.537901343701384871e+00 2.578666937478439447e+00
2.608430330920536999e+00 2.584045004495955311e+00 2.625551790887137749e+00
2.655009443972689898e+00 2.630188665290526639e+00 2.672436644295836938e+00
2.701588557024842352e+00 2.676332326085097524e+00 2.719321497704535684e+00
2.748167670076994806e+00 2.722475986879667964e+00 2.766206351113234430e+00
2.794746783129147705e+00 2.768619647674237960e+00 2.813091204521933619e+00
2.841325896181297939e+00 2.814763308468809289e+00 2.859976057930633253e+00
2.887905009233451281e+00 2.860906969263380173e+00 2.906860911339332443e+00
2.934484122285605068e+00 2.907050630057949725e+00 2.953745764748030300e+00
2.981063235337757966e+00 2.953194290852521053e+00 3.000630618156729046e+00
3.027642348389908644e+00 2.999337951647091050e+00 3.047515471565429124e+00
3.074221461442062431e+00 3.045481612441661934e+00 3.094400324974126981e+00
3.120800574494214885e+00 3.091625273236233262e+00 3.141285178382825727e+00
3.167379687546366895e+00 3.137768934030803258e+00 3.188170031791524472e+00
3.213958800598518906e+00 3.183912594825374143e+00 3.235054885200224550e+00
3.260537913650670916e+00 3.230056255619944139e+00 3.281939738608923296e+00
3.307117026702823370e+00 3.276199916414515911e+00 3.328824592017622930e+00
3.353696139754976269e+00 3.322343577209085907e+00 3.375709445426320343e+00
3.400275252807127835e+00 3.368487238003657236e+00 3.422594298835019089e+00
3.446854365859281177e+00 3.414630898798227676e+00 3.469479152243718278e+00
3.493433478911433188e+00 3.460774559592798560e+00 3.516364005652416580e+00
3.540012591963585642e+00 3.506918220387368557e+00 3.563248859061116214e+00
3.586591705015738096e+00 3.553061881181940329e+00 3.610133712469814071e+00
3.633170818067891883e+00 3.599205541976508993e+00 3.657018565878514149e+00
3.679749931120042561e+00 3.645349202771080765e+00 3.703903419287213783e+00
3.726329044172195903e+00 3.691492863565650318e+00 3.750788272695914305e+00
3.772908157224348802e+00 3.737636524360221646e+00 3.797673126104611274e+00
3.819487270276501700e+00 3.783780185154792086e+00 3.844557979513309132e+00
3.866066383328653266e+00 3.829923845949363859e+00 3.891442832922008321e+00
3.912645496380806609e+00 3.876067506743934299e+00 3.938327686330706179e+00
3.959224609432957287e+00 3.922211167538504739e+00 3.985212539739407589e+00
4.005803722485110185e+00 3.968354828333075179e+00 4.032097393148105446e+00
4.052382835537263972e+00 4.014498489127644731e+00 4.078982246556805080e+00
4.098961948589415094e+00 4.060642149922216504e+00 4.125867099965503826e+00
4.145541061641567993e+00 4.106785810716788276e+00 4.172751953374200795e+00
4.192120174693720891e+00 4.152929471511357384e+00 4.219636806782901317e+00
4.238699287745873789e+00 4.199073132305928269e+00 4.266521660191599175e+00
4.285278400798025800e+00 4.245216793100499153e+00 4.313406513600297920e+00
4.331857513850177810e+00 4.291360453895068261e+00 4.360291367008999330e+00
4.378436626902330708e+00 4.337504114689640033e+00 4.407176220417695411e+00
4.425015739954481830e+00 4.383647775484210918e+00 4.454061073826395933e+00
4.471594853006635617e+00 4.429791436278780914e+00 4.500945927235093791e+00
4.518173966058788515e+00 4.475935097073350910e+00 4.547830780643793425e+00
4.564753079110940526e+00 4.522078757867924459e+00 4.594715634052490394e+00
4.611332192163093424e+00 4.568222418662492679e+00 4.641600487461190916e+00
4.657911305215244546e+00 4.614366079457064451e+00 4.688485340869890550e+00
4.704490418267398333e+00 4.660509740251634447e+00 4.735370194278588407e+00
4.751069531319547679e+00 4.706653401046206220e+00 4.782255047687287153e+00
4.797648644371700577e+00 4.752797061840776216e+00 4.829139901095986787e+00
4.844227757423855252e+00 4.798940722635347100e+00 4.876024754504685532e+00
4.890806870476009038e+00 4.845084383429916208e+00 4.922909607913383390e+00
4.937385983528158384e+00 4.891228044224487093e+00 4.969794461322084800e+00
4.983965096580311283e+00 4.937371705019057977e+00 5.016679314730783545e+00
5.030544209632465069e+00 4.983515365813629749e+00 5.063564168139480515e+00
5.077123322684617968e+00 5.029659026608199746e+00 5.110449021548179260e+00
5.123702435736769978e+00 5.075802687402769742e+00 5.157333874956878894e+00
5.170281548788921988e+00 5.121946348197341514e+00 5.204218728365577640e+00
5.216860661841073998e+00 5.168090008991910622e+00 5.251103581774275497e+00
5.263439774893227785e+00 5.214233669786481506e+00 5.297988435182975131e+00
5.310018887945379795e+00 5.260377330581053279e+00 5.344873288591673877e+00
5.356598000997530917e+00 5.306520991375623275e+00 5.391758142000373510e+00
5.403177114049684704e+00 5.352664652170195048e+00 5.438642995409071368e+00
5.449756227101835826e+00 5.398808312964765932e+00 5.485527848817771002e+00
5.496335340153989613e+00 5.444951973759335928e+00 5.532412702226468859e+00
5.542914453206139846e+00 5.491095634553906812e+00 5.579297555635169381e+00
5.589493566258295409e+00 5.537239295348475920e+00 5.626182409043867239e+00
5.636072679310446532e+00 5.583382956143047693e+00 5.673067262452566872e+00
5.682651792362595877e+00 5.629526616937618577e+00 5.719952115861266506e+00
5.729230905414751440e+00 5.675670277732188573e+00 5.766836969269965252e+00
5.775810018466902562e+00 5.721813938526760346e+00 5.813721822678664886e+00
5.822389131519057237e+00 5.767957599321330342e+00 5.860606676087361855e+00
5.868968244571210136e+00 5.814101260115899450e+00 5.907491529496060600e+00
5.915547357623360369e+00 5.860244920910472111e+00 5.954376382904759346e+00
5.962126470675515932e+00 5.906388581705042107e+00 6.001261236313458092e+00
6.008705583727665278e+00 5.952532242499612991e+00 6.048146089722157726e+00
6.055284696779817288e+00 5.998675903294182099e+00 6.095030943130858248e+00
6.101863809831970187e+00 6.044819564088754760e+00 6.141915796539555217e+00
6.148442922884124862e+00 6.090963224883323868e+00 6.188800649948253962e+00
6.195022035936275984e+00 6.137106885677893864e+00 6.235685503356954484e+00
6.241601148988429770e+00 6.183250546472466525e+00 6.282570356765651454e+00
6.288180262040581781e+00 6.229394207267035632e+00 6.329455210174351976e+00
6.334759375092733791e+00 6.275537868061606517e+00 6.376340063583048945e+00
6.381338488144884913e+00 6.321681528856177401e+00 6.423224916991749467e+00
6.427917601197037811e+00 6.367825189650748285e+00 6.470109770400449101e+00
6.474496714249188933e+00 6.413968850445320946e+00 6.516994623809147846e+00
6.521075827301341832e+00 6.460112511239888278e+00 6.563879477217846592e+00
6.567654940353494730e+00 6.506256172034461827e+00 6.610764330626546226e+00
6.614234053405646740e+00 6.552399832829031823e+00 6.657649184035245860e+00
6.660813166457797863e+00 6.598543493623603595e+00 6.704534037443943717e+00
6.707392279509952537e+00 6.644687154418171815e+00 6.751418890852640686e+00
6.753971392562103659e+00 6.690830815212743587e+00 6.798303744261341208e+00
6.800550505614255670e+00 6.736974476007314472e+00 6.845188597670038178e+00
6.847129618666412121e+00 6.783118136801882692e+00 6.892073451078737811e+00
6.893708731718562355e+00 6.829261797596455352e+00 6.938958304487436557e+00
6.940287844770714365e+00 6.875405458391027125e+00 6.985843157896137967e+00
6.986866957822866375e+00 6.921549119185597121e+00 7.032728011304833160e+00
7.033446070875018385e+00 6.967692779980168005e+00 7.079612864713531906e+00
7.080025183927171284e+00 7.013836440774737113e+00 7.126497718122232428e+00
7.126604296979322406e+00 7.059980101569308886e+00 7.173382571530931173e+00
7.173183410031476193e+00 7.106123762363880658e+00 7.220267424939628143e+00
7.219762523083629091e+00 7.152267423158450654e+00 7.267152278348329553e+00
7.266341636135783766e+00 7.198411083953017986e+00 7.314037131757028298e+00
7.312920749187934888e+00 7.244554744747589758e+00 7.360921985165728820e+00
7.359499862240085122e+00 7.290698405542161531e+00 7.407806838574427566e+00
7.406078975292238908e+00 7.336842066336731527e+00 7.454691691983125423e+00
7.452658088344391807e+00 7.382985727131300635e+00 7.501576545391828610e+00
7.499237201396543817e+00 7.429129387925874184e+00 7.548461398800522915e+00
7.545816314448697604e+00 7.475273048720443292e+00 7.595346252209222548e+00
7.592395427500848726e+00 7.521416709515014176e+00 7.642231105617921294e+00
7.638974540553003401e+00 7.567560370309584172e+00 7.689115959026618263e+00
7.685553653605153634e+00 7.613704031104158609e+00 7.736000812435316121e+00
7.732132766657306533e+00 7.659847691898727717e+00 7.782885665844016643e+00
7.778711879709458543e+00 7.705991352693296825e+00 7.829770519252717165e+00
7.825290992761613218e+00 7.752135013487868598e+00 7.876655372661412358e+00
7.871870105813764340e+00 7.798278674282437706e+00 7.923540226070113768e+00
7.918449218865914574e+00 7.844422335077009478e+00 7.970425079478815178e+00
7.965028331918068361e+00 7.890565995871580363e+00 8.017309932887510371e+00
8.011607444970220371e+00 7.936709656666150359e+00 8.064194786296210893e+00
8.058186558022374157e+00 7.982853317460719467e+00 8.111079639704909638e+00
8.104765671074527944e+00 8.028996978255289463e+00 8.157964493113610160e+00
8.151344784126678178e+00 8.075140639049863012e+00 8.204849346522307130e+00
8.197923897178830188e+00 8.121284299844433008e+00 8.251734199931007652e+00
8.244503010230982198e+00 8.167427960639006557e+00 8.298619053339706397e+00
8.291082123283135985e+00 8.213571621433576553e+00 8.345503906748401590e+00
8.337661236335286219e+00 8.259715282228146549e+00 8.392388760157103889e+00
8.384240349387441782e+00 8.305858943022714769e+00 8.439273613565802634e+00
8.430819462439590239e+00 8.352002603817288318e+00 8.486158466974501380e+00
8.477398575491747579e+00 8.398146264611856537e+00 8.533043320383198349e+00
8.523977688543896036e+00 8.444289925406428310e+00 8.579928173791897095e+00
8.570556801596051599e+00 8.490433586200998306e+00 8.626813027200595840e+00
8.617135914648200057e+00 8.536577246995570079e+00 8.673697880609294586e+00
8.663715027700355620e+00 8.582720907790136522e+00 8.720582734017998661e+00
8.710294140752509406e+00 8.628864568584710071e+00 8.767467587426693854e+00
8.756873253804661417e+00 8.675008229379280067e+00 8.814352440835390823e+00
8.803452366856813427e+00 8.721151890173853616e+00 8.861237294244091345e+00
8.850031479908963661e+00 8.767295550968421836e+00 8.908122147652791867e+00
8.896610592961119224e+00 8.813439211762991832e+00 8.955007001061488836e+00
8.943189706013271234e+00 8.859582872557561828e+00 9.001891854470187582e+00
8.989768819065421468e+00 8.905726533352135377e+00 9.048776707878888104e+00
9.036347932117577031e+00 8.951870194146701820e+00 9.095661561287586849e+00
9.082927045169725488e+00 8.998013854941277145e+00 9.142546414696283819e+00
9.129506158221881051e+00 9.044157515735848918e+00 9.189431268104980788e+00
9.176085271274034838e+00 9.090301176530415361e+00 9.236316121513681310e+00
9.222664384326186848e+00 9.136444837324985357e+00 9.283200974922381832e+00
9.269243497378335306e+00 9.182588498119557130e+00 9.330085828331084130e+00
9.315822610430489092e+00 9.228732158914128902e+00 9.376970681739781099e+00
9.362401723482641103e+00 9.274875819708698899e+00 9.423855535148476292e+00
9.408980836534796666e+00 9.321019480503268895e+00 9.470740388557176814e+00
9.455559949586945123e+00 9.367163141297840667e+00 9.517625241965877336e+00
9.502139062639095357e+00 9.413306802092412440e+00 9.564510095374574306e+00
9.548718175691250920e+00 9.459450462886980660e+00 9.611394948783274828e+00
9.595297288743401154e+00 9.505594123681552432e+00 9.658279802191973573e+00
9.641876401795554941e+00 9.551737784476125981e+00 9.705164655600672319e+00
9.688455514847710504e+00 9.597881445270694201e+00 9.752049509009371064e+00
9.735034627899860737e+00 9.644025106065264197e+00 9.798934362418071586e+00
9.781613740952018077e+00 9.690168766859832417e+00 9.845819215826766779e+00
9.828192854004170087e+00 9.736312427654404189e+00 9.892704069235467301e+00
9.874771967056316768e+00 9.782456088448974185e+00 9.939588922644169600e+00
9.921351080108468778e+00 9.828599749243547734e+00 9.986473776052866569e+00
9.967930193160622565e+00 9.874743410038115954e+00 1.003335862946156709e+01
1.001450930621277458e+01 9.920887070832687726e+00 1.008024348287026406e+01
1.006108841926493014e+01 9.967030731627259499e+00 1.012712833627896103e+01
1.010766753231708037e+01 1.001317439242182772e+01 1.017401318968766333e+01
1.015424664536923594e+01 1.005931805321639949e+01 1.022089804309635852e+01
1.020082575842138617e+01 1.010546171401096949e+01 1.026778289650505727e+01
1.024740487147353996e+01 1.015160537480553948e+01 1.031466774991375779e+01
1.029398398452569019e+01 1.019774903560011303e+01 1.036155260332245653e+01
1.034056309757784398e+01 1.024389269639468303e+01 1.040843745673115528e+01
1.038714221062999599e+01 1.029003635718925480e+01 1.045532231013985758e+01
1.043372132368214800e+01 1.033618001798382124e+01 1.050220716354855099e+01
1.048030043673430178e+01 1.038232367877839657e+01 1.054909201695724974e+01
1.052687954978645557e+01 1.042846733957296301e+01 1.059597687036595026e+01
1.057345866283860403e+01 1.047461100036753479e+01 1.064286172377465256e+01
1.062003777589075959e+01 1.052075466116210656e+01 1.068974657718334775e+01
1.066661688894291160e+01 1.056689832195667655e+01 1.073663143059204472e+01
1.071319600199506183e+01 1.061304198275124655e+01 1.078351628400074702e+01
1.075977511504721384e+01 1.065918564354581832e+01 1.083040113740944754e+01
1.080635422809936941e+01 1.070532930434039010e+01 1.087728599081814274e+01
1.085293334115151787e+01 1.075147296513496009e+01 1.092417084422684148e+01
1.089951245420367165e+01 1.079761662592953186e+01 1.097105569763554200e+01
1.094609156725582544e+01 1.084376028672410186e+01 1.101794055104424253e+01
1.099267068030797923e+01 1.088990394751867186e+01 1.106482540445293772e+01
1.103924979336013124e+01 1.093604760831324008e+01 1.111171025786164179e+01
1.108582890641227969e+01 1.098219126910781362e+01 1.115859511127033876e+01
1.113240801946443703e+01 1.102833492990238184e+01 1.120547996467903751e+01
1.117898713251659082e+01 1.107447859069695184e+01 1.125236481808773448e+01
1.122556624556873928e+01 1.112062225149152361e+01 1.129924967149643678e+01
1.127214535862089306e+01 1.116676591228609539e+01 1.134613452490513374e+01
1.131872447167304330e+01 1.121290957308066538e+01 1.139301937831383427e+01
1.136530358472519175e+01 1.125905323387523715e+01 1.143990423172253301e+01
1.141188269777735087e+01 1.130519689466980715e+01 1.148678908513122821e+01
1.145846181082950288e+01 1.135134055546437715e+01 1.153367393853993050e+01
1.150504092388165311e+01 1.139748421625895070e+01 1.158055879194862747e+01
1.155162003693380512e+01 1.144362787705352069e+01 1.162744364535732977e+01
1.159819914998596069e+01 1.148977153784808891e+01 1.167432849876602674e+01
1.164477826303811447e+01 1.153591519864266068e+01 1.172121335217472371e+01
1.169135737609026471e+01 1.158205885943723068e+01 1.176809820558341890e+01
1.173793648914242027e+01 1.162820252023179890e+01 1.181498305899212120e+01
1.178451560219457050e+01 1.167434618102637423e+01 1.186186791240081995e+01
1.183109471524672074e+01 1.172048984182094422e+01 1.190875276580951869e+01
1.187767382829887097e+01 1.176663350261551599e+01 1.195563761921821921e+01
1.192425294135103186e+01 1.181277716341008421e+01 1.200252247262691618e+01
1.197083205440317855e+01 1.185892082420465599e+01 1.204940732603561493e+01
1.201741116745533056e+01 1.190506448499922598e+01 1.209629217944431545e+01
1.206399028050748612e+01 1.195120814579379243e+01 1.214317703285301597e+01
1.211056939355963458e+01 1.199735180658836420e+01 1.219006188626171650e+01
1.215714850661178836e+01 1.204349546738293597e+01 1.223694673967041346e+01
1.220372761966394037e+01 1.208963912817750952e+01 1.228383159307911043e+01
1.225030673271609594e+01 1.213578278897207952e+01 1.233071644648781096e+01
1.229688584576824972e+01 1.218192644976664774e+01 1.237760129989650792e+01
1.234346495882039818e+01 1.222807011056121951e+01 1.242448615330520489e+01
1.239004407187255197e+01 1.227421377135578773e+01 1.247137100671390897e+01
1.243662318492470042e+01 1.232035743215036661e+01 1.251825586012260416e+01
1.248320229797685954e+01 1.236650109294493305e+01 1.256514071353130291e+01
1.252978141102900622e+01 1.241264475373950127e+01 1.261202556694000343e+01
1.257636052408116356e+01 1.245878841453407126e+01 1.265891042034870395e+01
1.262293963713331024e+01 1.250493207532864659e+01 1.270579527375740270e+01
1.266951875018546758e+01 1.255107573612321303e+01 1.275268012716609789e+01
1.271609786323761959e+01 1.259721939691778125e+01 1.279956498057480196e+01
1.276267697628976983e+01 1.264336305771235480e+01 1.284644983398349893e+01
1.280925608934192361e+01 1.268950671850692835e+01 1.289333468739219946e+01
1.285583520239407562e+01 1.273565037930149657e+01 1.294021954080089820e+01
1.290241431544622586e+01 1.278179404009607012e+01 1.298710439420959339e+01
1.294899342849837787e+01 1.282793770089064189e+01 1.303398924761829569e+01
1.299557254155053343e+01 1.287408136168520656e+01 1.308087410102699444e+01
1.304215165460268366e+01 1.292022502247977656e+01 1.312775895443569318e+01
1.308873076765483567e+01 1.296636868327435010e+01 1.317464380784439015e+01
1.313530988070698946e+01 1.301251234406892365e+01 1.322152866125309245e+01
1.318188899375914858e+01 1.305865600486348654e+01 1.326841351466178942e+01
1.322846810681129348e+01 1.310479966565806365e+01 1.331529836807049172e+01
1.327504721986344727e+01 1.315094332645263897e+01 1.336218322147918158e+01
1.332162633291559573e+01 1.319708698724720719e+01 1.340906807488788743e+01
1.336820544596775129e+01 1.324323064804177363e+01 1.345595292829658263e+01
1.341478455901990507e+01 1.328937430883634363e+01 1.350283778170528137e+01
1.346136367207205886e+01 1.333551796963091540e+01 1.354972263511398189e+01
1.350794278512420732e+01 1.338166163042548717e+01 1.359660748852268242e+01
1.355452189817636111e+01 1.342780529122005717e+01 1.364349234193138294e+01
1.360110101122851134e+01 1.347394895201462894e+01 1.369037719534007636e+01
1.364768012428066690e+01 1.352009261280919716e+01 1.373726204874877688e+01
1.369425923733282424e+01 1.356623627360376538e+01 1.378414690215747562e+01
1.374083835038496915e+01 1.361237993439834071e+01 1.383103175556617614e+01
1.378741746343712471e+01 1.365852359519291070e+01 1.387791660897487311e+01
1.383399657648927672e+01 1.370466725598747892e+01 1.392480146238357541e+01
1.388057568954142873e+01 1.375081091678205425e+01 1.397168631579227593e+01
1.392715480259358074e+01 1.379695457757662425e+01 1.401857116920097290e+01
1.397373391564573275e+01 1.384309823837119424e+01 1.406545602260966632e+01
1.402031302869788298e+01 1.388924189916576779e+01 1.411234087601836862e+01
1.406689214175003677e+01 1.393538555996033601e+01 1.415922572942706381e+01
1.411347125480218700e+01 1.398152922075490601e+01 1.420611058283576611e+01
1.416005036785434257e+01 1.402767288154947423e+01 1.425299543624446486e+01
1.420662948090649991e+01 1.407381654234404245e+01 1.429988028965316715e+01
1.425320859395864481e+01 1.411996020313861777e+01 1.434676514306186235e+01
1.429978770701079505e+01 1.416610386393318954e+01 1.439364999647056109e+01
1.434636682006295239e+01 1.421224752472776132e+01 1.444053484987925629e+01
1.439294593311510440e+01 1.425839118552232954e+01 1.448741970328795681e+01
1.443952504616725818e+01 1.430453484631690131e+01 1.453430455669665911e+01
1.448610415921941019e+01 1.435067850711146953e+01 1.458118941010535607e+01
1.453268327227156753e+01 1.439682216790603597e+01 1.462807426351405660e+01
1.457926238532371421e+01 1.444296582870060952e+01 1.467495911692275357e+01
1.462584149837586978e+01 1.448910948949517952e+01 1.472184397033145764e+01
1.467242061142802179e+01 1.453525315028974951e+01 1.476872882374015283e+01
1.471899972448017024e+01 1.458139681108432306e+01 1.481561367714885513e+01
1.476557883753232581e+01 1.462754047187889306e+01 1.486249853055755210e+01
1.481215795058447782e+01 1.467368413267346305e+01 1.490938338396625085e+01
1.485873706363663160e+01 1.471982779346803305e+01 1.495626823737494782e+01
1.490531617668878361e+01 1.476597145426260127e+01 1.500315309078365722e+01
1.495189528974093918e+01 1.481211511505717482e+01 1.505003794419234353e+01
1.499847440279308763e+01 1.485825877585174837e+01 1.509692279760104583e+01
1.504505351584523609e+01 1.490440243664631659e+01 1.514380765100974990e+01
1.509163262889739521e+01 1.495054609744088658e+01 1.519069250441844510e+01
1.513821174194955077e+01 1.499668975823545658e+01 1.523757735782714029e+01
1.518479085500169745e+01 1.504283341903002835e+01 1.528446221123584259e+01
1.523136996805385301e+01 1.508897707982460012e+01 1.533134706464453778e+01
1.527794908110600680e+01 1.513512074061916834e+01 1.537823191805323653e+01
1.532452819415815881e+01 1.518126440141373479e+01 1.542511677146193882e+01
1.537110730721030727e+01 1.522740806220831722e+01 1.547200162487063224e+01
1.541768642026245928e+01 1.527355172300288011e+01 1.551888647827933276e+01
1.546426553331461307e+01 1.531969538379745543e+01 1.556577133168803329e+01
1.551084464636675975e+01 1.536583904459202721e+01 1.561265618509673203e+01
1.555742375941891709e+01 1.541198270538659365e+01 1.565954103850543433e+01
1.560400287247106732e+01 1.545812636618116542e+01 1.570642589191412775e+01
1.565058198552322644e+01 1.550427002697573720e+01 1.575331074532282472e+01
1.569716109857537667e+01 1.555041368777030719e+01 1.580019559873152701e+01
1.574374021162752868e+01 1.559655734856487541e+01 1.584708045214022754e+01
1.579031932467967358e+01 1.564270100935945251e+01 1.589396530554892628e+01
1.583689843773182915e+01 1.568884467015401896e+01 1.594085015895763036e+01
1.588347755078398471e+01 1.573498833094858540e+01 1.598773501236632555e+01
1.593005666383613672e+01 1.578113199174316073e+01 1.603461986577502074e+01
1.597663577688828873e+01 1.582727565253773072e+01 1.608150471918371949e+01
1.602321488994044074e+01 1.587341931333230072e+01 1.612838957259242179e+01
1.606979400299259098e+01 1.591956297412687604e+01 1.617527442600112053e+01
1.611637311604474831e+01 1.596570663492143893e+01 1.622215927940981928e+01
1.616295222909689500e+01 1.601185029571601603e+01 1.626904413281851802e+01
1.620953134214905589e+01 1.605799395651057893e+01 1.631592898622722032e+01
1.625611045520120967e+01 1.610413761730514892e+01 1.636281383963591551e+01
1.630268956825335636e+01 1.615028127809972602e+01 1.640969869304461426e+01
1.634926868130550659e+01 1.619642493889429247e+01 1.645658354645331301e+01
1.639584779435766038e+01 1.624256859968886602e+01 1.650346839986201530e+01
1.644242690740981061e+01 1.628871226048343956e+01 1.655035325327071405e+01
1.648900602046196440e+01 1.633485592127801311e+01 1.659723810667941279e+01
1.653558513351411463e+01 1.638099958207258311e+01 1.664412296008811154e+01
1.658216424656627197e+01 1.642714324286715311e+01 1.669100781349680318e+01
1.662874335961842576e+01 1.647328690366171600e+01 1.673789266690550903e+01
1.667532247267057244e+01 1.651943056445629310e+01 1.678477752031420778e+01
1.672190158572272978e+01 1.656557422525086309e+01 1.683166237372290297e+01
1.676848069877488356e+01 1.661171788604542954e+01 1.687854722713160527e+01
1.681505981182703735e+01 1.665786154683999953e+01 1.692543208054030401e+01
1.686163892487918048e+01 1.670400520763457664e+01 1.697231693394900276e+01
1.690821803793133427e+01 1.675014886842914663e+01 1.701920178735769795e+01
1.695479715098349516e+01 1.679629252922371307e+01 1.706608664076639670e+01
1.700137626403564539e+01 1.684243619001828662e+01 1.711297149417509544e+01
1.704795537708779207e+01 1.688857985081285662e+01 1.715985634758379419e+01
1.709453449013994586e+01 1.693472351160742662e+01 1.720674120099250004e+01
1.714111360319210320e+01 1.698086717240199661e+01 1.725362605440119168e+01
1.718769271624425343e+01 1.702701083319657016e+01 1.730051090780988687e+01
1.723427182929640011e+01 1.707315449399114016e+01 1.734739576121858917e+01
1.728085094234855745e+01 1.711929815478570660e+01 1.739428061462728792e+01
1.732743005540071124e+01 1.716544181558027304e+01 1.744116546803599732e+01
1.737400916845285792e+01 1.721158547637485370e+01 1.748805032144468896e+01
1.742058828150501881e+01 1.725772913716942014e+01 1.753493517485338771e+01
1.746716739455716905e+01 1.730387279796399369e+01 1.758182002826208645e+01
1.751374650760932283e+01 1.735001645875856013e+01 1.762870488167078165e+01
1.756032562066146951e+01 1.739616011955313724e+01 1.767558973507948750e+01
1.760690473371362685e+01 1.744230378034770723e+01 1.772247458848818269e+01
1.765348384676578419e+01 1.748844744114227012e+01 1.776935944189688144e+01
1.770006295981792732e+01 1.753459110193684367e+01 1.781624429530558373e+01
1.774664207287008111e+01 1.758073476273141367e+01 1.786312914871428603e+01
1.779322118592223845e+01 1.762687842352598366e+01 1.791001400212297767e+01
1.783980029897439223e+01 1.767302208432055721e+01 1.795689885553167642e+01
1.788637941202654247e+01 1.771916574511512366e+01 1.800378370894037516e+01
1.793295852507869270e+01 1.776530940590970076e+01 1.805066856234908101e+01
1.797953763813084294e+01 1.781145306670427075e+01 1.809755341575777621e+01
1.802611675118299672e+01 1.785759672749883720e+01 1.814443826916647851e+01
