1.067742e+00,4.853364e-01,4.689034e-01,2.898112e-01,2.437900e-01,1.467224e-01,3.976905e-01,3.583525e-01,1.875683e-01,1.681905e-03
3.236149e+00,1.252105e+00,6.417660e-02,2.098951e-05,7.675883e-01,2.541427e-01,7.069464e-01,3.559966e-01,1.727702e-04,1.574786e-02
2.698283e+00,9.417342e-01,6.213208e-10,3.872795e-01,7.085622e-07,2.706484e-01,1.605086e-05,2.365146e-13,5.822015e-09,6.366972e-01
1.105141e+00,3.512186e-02,1.837123e-01,1.252595e+00,2.677171e-01,1.659608e-01,2.346348e-02,8.807001e-01,6.910549e-01,6.701528e-03
9.202766e-01,1.231292e-01,2.256501e-01,5.926593e-01,4.600230e-02,4.890523e-01,2.713663e-04,4.490170e-01,8.730322e-02,3.387131e-01
3.824436e-01,3.668773e-01,4.723789e-01,1.595916e-02,2.411230e-02,7.298928e-01,9.855205e-03,2.541181e-01,2.043560e-01,8.448045e-02
5.435639e-01,3.745717e-02,3.207341e-01,1.140303e-03,3.527891e-01,2.555633e-01,2.606980e-01,1.725077e-02,3.439121e-01,1.178720e-01
1.361961e+00,2.204007e-03,6.694017e-01,1.948402e-01,1.132600e-01,1.907180e-01,7.921463e-04,1.593139e-03,3.439866e-01,1.037143e-01
1.532106e+00,1.058480e+00,2.437679e-01,1.937840e-01,1.840353e-01,3.222669e-01,1.283360e-02,6.293150e-01,6.115208e-03,7.498855e-02
2.686224e+00,2.917519e-01,9.534225e-01,1.223454e-02,2.292678e-01,2.825672e-01,4.931135e-01,7.332436e-02,1.874599e-02,5.482540e-01
2.217749e-01,2.830265e-04,2.041650e-03,1.282234e-02,5.555675e-02,8.978838e-07,6.056831e-03,4.353745e-04,2.072648e+00,2.052098e-07
2.047277e+00,9.101073e-01,1.614609e-03,2.466518e-02,5.578114e-01,2.787887e-02,7.748410e-01,1.407226e-01,1.025115e-01,2.452819e-01
1.666484e+00,1.241357e-04,3.088470e-01,2.144817e-01,2.041574e-01,1.987653e-01,6.933534e-01,8.896045e-03,7.810752e-02,4.846120e-01
2.675746e+00,3.198285e-01,4.368217e-01,3.691483e-04,3.234152e-01,2.480412e-01,1.923225e-01,2.443122e-01,2.693067e-01,5.782404e-02
4.989676e-02,6.757079e-08,8.756798e-02,5.991871e-01,4.732825e-02,6.600460e-02,4.003357e-05,1.788295e-01,4.977940e-01,4.874256e-02
1.091516e+00,6.294436e-01,4.934427e-01,4.489651e-02,4.401617e-01,2.646511e-01,1.690855e-01,1.647426e-01,2.551700e-01,3.286028e-01
6.707572e-01,2.289081e-01,9.190483e-01,3.174334e-01,2.902547e-01,7.089640e-02,1.093328e-02,8.532088e-05,6.031213e-01,7.717665e-02
4.674626e+00,4.065876e-01,1.170055e+00,6.139125e-02,2.129515e-01,1.497990e-01,4.812039e-01,2.987503e-01,3.796313e-02,3.045429e-02
1.947419e+00,1.018541e-02,3.987952e-01,7.304961e-01,2.703580e-01,2.586295e-01,7.820327e-01,2.055308e-01,4.109248e-01,2.248201e-01
4.346531e-03,2.342216e-01,8.085380e-02,4.157131e-01,2.792284e-01,4.376788e-01,1.062964e-03,1.014651e-01,2.131489e-05,4.016281e-02
2.595804e+00,3.339926e-01,3.593144e-01,1.145018e-01,1.929776e-01,3.337886e-01,1.632010e-01,2.893787e-01,1.171044e-01,4.209774e-01
4.609895e+00,8.120627e-01,4.028029e-07,1.026993e+00,2.540477e-01,2.322070e-01,3.925727e-04,6.578157e-02,2.778249e-02,3.241116e-01
4.422631e+00,2.772080e-01,9.368252e-02,8.968350e-01,4.943181e-01,1.109174e-01,2.276281e-01,4.769047e-01,3.971924e-01,2.748466e-01
5.043651e+00,4.202646e-01,3.083991e-01,6.346444e-01,5.027621e-01,1.764829e-01,3.486202e-03,5.177060e-01,1.871788e-01,2.044768e-01
2.459988e+00,9.409638e-02,8.525581e-02,2.097813e-01,3.566942e-01,3.229235e-01,6.282547e-01,4.127812e-02,3.870485e-01,5.606564e-05
8.613684e-01,3.684659e-02,2.428092e-01,6.834777e-01,4.064332e-01,3.652650e-01,1.151073e-01,5.887726e-01,3.095131e-01,2.196905e-01
