2.847859e+01,8.336101e+01,9.282181e+00,4.456018e+01,8.742553e+00,3.540443e+01,1.164937e+01,1.499799e-01,2.555339e+00,1.518740e+01
1.272422e+02,2.670231e+01,7.419060e+00,2.523718e+00,8.473964e+01,2.787804e+00,3.185222e+00,8.415921e-02,7.145579e-01,1.315114e+01
9.426897e-27,3.975051e+01,1.744142e+02,9.532534e-02,6.060596e-13,1.451213e-21,1.845928e-04,1.740040e+01,5.475159e-02,3.380847e-01
2.653974e-02,1.223377e+01,1.479842e+02,3.224586e+00,3.067745e-02,2.217305e-02,3.793118e-04,1.158548e+01,1.798878e+01,1.388792e+00
3.237207e+02,1.481934e+02,1.643492e-03,1.387130e+01,9.690179e+00,6.928651e+01,7.807220e+01,3.198657e+01,1.552248e-04,1.918372e-01
3.294735e+02,1.397209e+01,6.704314e-03,2.624561e+00,3.565455e+01,2.446792e+01,7.372583e-03,1.332698e-02,1.175126e-05,1.404567e+01
2.446648e+02,1.304117e+02,7.941793e-03,1.187203e+00,6.286075e+00,1.660327e+01,1.642571e+02,1.032928e-01,5.913076e-05,3.542596e+01
2.407987e+02,1.212254e+02,3.535002e-08,2.687942e+00,1.043801e+00,1.595120e+01,5.504445e+01,3.505340e-04,2.945545e-02,2.327285e+01
3.105821e+02,1.911695e+01,1.782278e-02,1.109021e+01,5.797165e+01,7.265194e+01,2.706460e+01,8.663569e+00,2.526115e-02,2.990075e-01
2.429883e+02,9.814151e-05,5.375379e-02,1.200319e+01,4.044928e+01,2.184907e-19,1.162640e+02,1.294822e+00,3.689967e-03,3.134899e-05
4.832087e-01,1.934952e+01,1.478768e+02,4.981402e-01,2.989970e-01,2.165333e-21,6.761551e-08,9.651987e-01,1.326708e+00,9.448121e+00
1.988366e+02,7.980697e+01,3.834103e-05,6.169080e+01,1.450014e+01,4.658709e+01,4.040462e-02,5.767091e+00,2.470504e-02,1.165680e+00
