2.090084e+00,0.000000e+00,1.710510e-01,4.233541e-01,5.225472e-01,8.171831e-01,1.713376e-01,1.572769e-01,5.814162e-01,0.000000e+00
3.519173e-01,3.925062e-01,6.732393e-02,1.183091e+00,3.933798e-01,0.000000e+00,3.882609e-01,0.000000e+00,2.360946e-02,1.501294e-02
3.816230e-01,1.734022e-01,2.055489e-01,1.426559e+00,2.507050e-01,1.273880e-02,6.337610e-01,1.106528e-01,0.000000e+00,1.909460e-01
1.603948e-01,3.902721e-01,4.817988e-02,2.206051e+00,3.660996e-02,2.773777e-02,1.665501e-01,4.889946e-01,3.877856e-01,8.123147e-02
6.024417e+00,1.800404e+00,2.299655e+00,5.700489e-01,2.335036e+00,2.868147e+00,2.658753e+00,1.925765e+00,5.599531e+00,9.144295e-03
0.000000e+00,1.238956e+00,8.274000e-01,5.929912e+00,8.065203e-01,0.000000e+00,5.672309e+00,6.633621e-01,0.000000e+00,0.000000e+00
0.000000e+00,2.685843e-01,0.000000e+00,1.378402e+00,9.142808e-01,0.000000e+00,5.972159e+00,0.000000e+00,3.566682e+00,0.000000e+00
2.500147e-01,1.816830e-01,1.802801e-01,4.848847e-01,7.628566e-01,1.924256e-01,1.617858e-01,4.425698e-01,5.569676e-01,1.985834e-01
7.553005e-01,4.758411e-01,0.000000e+00,4.664896e-01,0.000000e+00,0.000000e+00,7.820759e-01,0.000000e+00,3.689062e-01,0.000000e+00
3.193781e-01,9.866463e-02,2.130006e-01,6.266384e-01,0.000000e+00,2.965051e-02,2.704581e-01,1.346601e-01,2.409412e-01,0.000000e+00
6.143489e-02,3.167104e-01,0.000000e+00,1.342798e+00,7.168238e-02,1.100147e-01,6.178195e-02,2.260935e-01,7.802732e-02,1.486675e-01
8.602609e-01,1.877684e-01,0.000000e+00,2.820221e+00,1.102115e+00,0.000000e+00,1.389215e+00,1.238379e+00,0.000000e+00,0.000000e+00
6.480052e+00,1.131167e+00,1.742353e+00,0.000000e+00,3.362125e+00,8.061473e-01,3.058804e+00,1.035041e-01,2.051889e+00,1.340010e+00
4.521586e-01,1.947564e-01,1.589467e-01,8.736105e-01,4.066419e-01,0.000000e+00,3.013521e-02,2.509484e-02,5.845815e-02,3.048682e-01
6.086884e-02,3.992492e-01,0.000000e+00,6.164996e-01,8.519158e-02,2.525807e-01,3.222503e-01,3.550568e-01,2.905750e-01,0.000000e+00
2.190292e-01,4.719186e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.329437e+00,3.430327e+00,3.529589e-01,3.731186e-01
6.060502e+00,1.063555e+00,0.000000e+00,9.620700e-01,2.442443e+00,0.000000e+00,2.871622e+00,9.854545e-01,7.764243e-01,5.030974e-01
