4.862691e+01,4.652906e+01,1.089054e+02,3.272237e-01,2.895715e+01
1.340293e+01,3.691007e+01,1.741442e+02,1.231963e+00,1.647595e-05
1.090886e+02,6.914209e+01,1.200502e+02,9.082392e-05,3.959838e-01
1.327206e+02,1.749922e-03,1.506219e+02,2.319586e+01,6.500869e+00
1.301047e+02,9.147470e-03,2.382882e+02,8.418815e+00,1.763683e+00
1.023432e+02,5.202571e+01,1.220146e+02,1.429372e+00,2.936887e-03
3.671334e+02,5.202648e+01,1.505969e+01,3.539569e-02,1.168848e-07
1.641034e+02,5.276892e-01,1.916313e+02,3.643765e+01,4.158973e+00
7.416369e+01,4.224060e+01,1.175931e+02,1.079224e-01,3.085506e+01
2.128125e+01,6.260526e+01,1.600215e+02,4.046571e+00,2.738270e+01
1.535688e+02,3.289081e-03,1.803529e+02,4.102026e+00,9.275008e+00
1.410830e+02,4.854975e+01,7.831027e+01,4.483289e+00,5.164677e+00
1.002756e+02,1.731286e-01,1.340302e+02,5.404772e+00,3.975664e-01
3.253806e-01,4.187686e+01,2.165631e+02,2.478598e+01,2.275506e-02
1.184291e+02,1.114039e+01,1.855550e+02,1.462235e+00,1.546958e+01
7.007182e+01,7.633708e+01,1.344988e+02,1.799452e+00,2.017418e+00
1.060084e+02,6.149386e+01,8.698474e+01,4.108754e-01,3.033863e+00
9.080159e+01,1.254017e+01,1.600859e+02,6.552409e+00,4.699125e+01
2.096772e+02,1.207950e+00,2.484688e+02,4.197310e-01,7.127101e+00
5.190070e+01,5.228689e+01,1.416477e+02,1.285413e+00,1.523926e+00
4.890613e+01,4.876852e+01,1.733853e+02,1.138472e+01,1.943931e+00
3.795943e+01,4.614180e+01,1.029990e+02,8.285433e-01,5.214708e+01
1.008626e+02,2.797089e+01,6.830347e+01,6.820399e+00,2.158137e+01
2.131486e+02,2.487601e+00,1.687750e+02,7.539735e+00,5.787444e-04
9.522932e+01,4.027064e-01,1.235882e+02,9.101947e-01,6.858511e+01
8.272546e+01,7.009831e+01,6.100443e+01,1.299913e-10,7.066175e+01
1.190774e+02,6.104668e+01,1.012164e+02,1.107974e+01,4.708168e+01
2.818277e+01,3.830403e+01,9.317780e+01,6.735846e-07,1.264565e+02
1.501731e+02,3.666798e-02,2.233090e+02,4.812245e+00,3.224780e+00
6.460564e+01,4.949674e+01,1.078736e+02,3.982316e+00,1.690273e-01
2.190680e+02,1.036167e+02,4.355770e+01,4.886159e-11,8.062772e+00
1.486599e+02,4.826735e-02,2.308325e+02,3.781806e-01,1.175831e+01
1.333097e+02,3.767177e+01,1.070890e+02,1.479696e+00,1.729433e+01
9.421145e+00,8.044901e+01,1.125153e+02,1.368544e-16,4.764359e+01
1.456309e+02,9.306287e+00,1.874381e+02,5.029482e-02,5.044416e+01
2.192251e+02,9.518378e-01,1.536765e+02,5.876567e-01,6.712876e+01
7.167148e+01,5.763365e+01,1.168432e+02,5.035618e-01,3.422699e+00
9.408504e+00,3.542540e+01,1.561672e+02,7.726159e+00,3.506997e-03
4.679175e+01,1.082727e+01,1.841626e+02,2.667397e+00,6.469466e+00
7.882958e+01,5.891163e+01,1.446956e+02,7.483757e+00,1.773089e-06
8.967436e+01,2.263044e+01,1.708093e+02,7.557304e+00,3.224811e+01
2.257745e+02,4.925869e+01,6.124235e+01,1.253238e-03,4.766104e+00
1.998357e+02,1.778298e-04,1.797074e+02,1.553764e+01,1.015224e+01
8.216217e+01,8.151205e-01,1.489484e+02,2.043440e-02,2.898037e+01
4.127618e+01,4.448485e+01,1.535636e+02,8.815979e+00,2.253138e+00
7.957868e+01,5.035175e+01,1.499802e+02,8.177431e-01,2.148038e+01
9.918364e+01,7.552593e+01,1.056498e+02,2.132068e+00,5.606802e-01
4.278068e+01,5.152579e+01,1.817892e+02,3.298315e-06,1.875238e+00
1.916108e+01,3.013771e+01,9.411422e+01,8.375646e+00,7.112488e+01
1.356652e+02,1.150163e-01,1.701014e+02,1.393368e+01,1.888197e+00
1.023661e+02,2.298016e-01,1.524656e+02,7.742927e+00,4.135290e+00
1.056357e+02,3.836876e+01,2.852064e+02,6.620027e+00,4.389448e+01
7.793502e+01,2.207806e+01,1.656715e+02,2.335838e-01,6.696996e+01
2.128299e+01,2.276938e+01,2.776651e+02,2.867011e-01,4.033024e+01
6.653534e+01,2.967007e+01,1.536981e+02,2.745386e+00,3.291017e+01
1.845466e+02,7.198719e-03,1.909312e+02,1.068876e+01,2.873504e+01
1.723354e+02,6.725199e-05,1.545241e+02,7.169571e-02,8.859500e+00
1.688085e+02,7.039235e+00,1.227454e+02,6.779478e+00,8.527899e-05
1.367858e+02,1.190024e-05,1.978396e+02,3.940771e+00,3.070528e+00
3.864853e+01,5.004567e+01,2.337228e+02,1.281168e+01,9.991565e+00
1.790798e+02,3.810579e-01,1.813290e+02,8.155550e+00,2.039596e-02
9.656343e-09,2.332940e+01,1.858905e+02,3.247721e-08,1.310204e+02
1.888512e+02,1.055957e+01,1.664081e+02,6.918447e+00,5.348798e+00
8.272781e-07,2.757590e+01,1.623155e+02,2.474489e+00,3.053875e+01
1.446437e+02,5.543858e-02,2.551314e+02,4.948006e+00,3.177755e+01
7.835385e+01,4.833463e+00,1.744157e+02,8.162162e-01,2.318131e+01
6.088100e+01,4.718276e+01,1.491829e+02,3.893533e-02,5.276442e-01
4.480331e+01,6.482838e+01,2.046699e+02,7.828120e-01,4.367270e+00
1.497962e+02,1.144362e-02,1.637610e+02,2.487966e+00,4.825726e+01
2.328493e+01,1.218448e+02,1.455390e+02,6.570867e-20,5.049012e+01
1.606554e+02,6.918230e+01,1.194812e+02,2.088245e-02,2.134653e+00
5.337569e+01,6.256449e+01,1.094577e+02,5.565846e+00,3.954036e+01
2.791785e+01,6.177501e+01,2.159468e+02,2.419364e-01,1.046371e+01
1.090325e+02,4.783663e-06,1.922409e+02,2.930097e-01,1.726191e+01
8.240058e+01,2.614061e+01,2.176538e+02,8.688146e+00,2.706516e+01
1.000594e+02,5.503789e+01,1.288997e+02,3.216905e-01,1.726986e+01
1.172185e-04,7.575351e+01,1.578519e+02,9.109470e-03,7.872897e+00
3.502250e+01,2.687468e+01,1.890804e+02,3.490115e-02,2.085515e+01
6.323635e+01,6.851160e+01,9.144539e+01,2.147595e-04,1.871176e+01
1.117293e+02,2.823449e+00,2.256318e+02,1.403753e+01,1.389749e+01
1.328162e+02,6.054326e+00,1.390946e+02,4.284069e+00,3.067962e+01
1.160452e+02,9.771104e+00,2.417921e+02,5.721720e-01,1.970856e+01
6.222011e+01,5.548022e+01,1.531978e+02,2.057546e-03,2.808318e+01
1.777793e+01,2.803766e+01,1.410292e+02,7.978556e-02,2.783170e+01
3.141977e-21,4.114849e+01,5.432818e+01,2.085719e-12,1.374255e+02
1.119069e+02,8.938794e-04,1.718638e+02,9.034071e+00,2.088850e+01
1.205827e+02,1.067960e+01,2.390907e+02,5.181065e-02,1.425514e+01
1.222166e+02,6.000166e-02,1.409067e+02,1.847505e+01,2.064004e+01
1.314138e+01,7.188122e+01,8.260894e+01,1.651335e-07,6.145734e+01
6.986338e+01,1.815940e+01,1.678897e+02,2.856483e-02,1.274206e+01
5.727875e+00,3.011890e+01,1.907764e+02,1.245191e+00,4.722116e+00
3.644936e+01,8.021118e+01,1.121201e+02,1.658297e-05,4.796494e+01
1.899245e+02,8.920029e-02,1.753959e+02,2.257980e+01,4.106561e+00
6.813522e+01,2.714499e+01,1.590366e+02,5.220195e+00,5.650467e+01
1.171310e+02,9.322353e-01,1.485874e+02,1.497036e-01,4.242066e+00
1.416063e+02,5.791211e-01,1.438641e+02,2.735344e+00,4.714544e+01
2.278955e+02,4.551549e+01,9.066245e+01,6.709110e+00,3.239915e+01
8.888004e+01,2.656994e+01,2.180692e+02,3.689795e-04,1.187201e+02
